ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
002362.OF,国富恒瑞C,国海富兰克林基金,招商银行,债券型,20160204,,,20160125,,0.8302,0.7,0.1,,1.0,0.05,,中债综合全价指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型开放式,,20160219,20160219,O
002103.OF,招商康泰,招商基金,中国建设银行,混合型,20160204,,,20160106,,2.3174,1.5,0.25,,1.0,0.1,,中债综合指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,,20160308,20160308,O
002096.OF,博时新收益C,博时基金,招商银行,混合型,20160204,,,20160127,,,0.5,0.15,,1.0,500.0,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20160330,20160330,O
001737.OF,大摩沪港深新价值,摩根士丹利华鑫基金,交通银行,混合型,20160203,20170427,,20151130,,2.7295,1.0,0.25,,1.0,0.1,,沪深300指数收益率*40%+中证综合债券指数收益率*40%+恒生综合指数收益率*20%,D,灵活配置型,契约型开放式,,20160303,20160303,O
002300.OF,长盛医疗行业,长盛基金,中国银行,股票型,20160203,,,20160104,,3.3248,1.5,0.25,,1.0,0.01,,中证全指医药卫生指数收益率*80%+中证综合债指数收益率*20%,L,股票型,契约型开放式,,20160309,20160309,O
001401.OF,德邦如意,德邦基金,中国民生银行,货币市场型,20160203,,,20160129,,2.7002,0.2,0.05,,1.0,,,七天通知存款利率(税后),L,货币型,契约型开放式,,20160405,20160405,O
002282.OF,平安安享灵活配置A,平安基金,中国建设银行,混合型,20160203,,,20160111,,10.7821,0.6,0.1,,1.0,0.01,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20160308,20160308,O
002324.OF,南方日添益A,南方基金,中国农业银行,货币市场型,20160203,,,20160125,,11.7411,0.28,0.1,,1.0,,,同期中国人民银行公布的七天通知存款利率(税后),L,货币型,契约型开放式,,20160222,20160222,O
002338.OF,兴业奕祥,兴业基金,中国银行,混合型,20160203,,,20160118,,14.4645,1.2,0.2,,1.0,0.01,,中债综合全价指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20160405,20160405,O
002301.OF,兴业短债A,兴业基金,中国民生银行,债券型,20160203,,,20151231,,2.0009,0.3,0.1,,1.0,0.01,,中债-综合全价(1年以下)指数收益率*80%+一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20160329,20160329,O
001928.OF,华夏消费升级C,华夏基金,中国农业银行,混合型,20160203,,,20160111,,1.4661,1.5,0.25,,1.0,0.1,,中证内地消费主题指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20160304,20160304,O
001927.OF,华夏消费升级A,华夏基金,中国农业银行,混合型,20160203,,,20160111,,4.9626,1.5,0.25,,1.0,0.1,,中证内地消费主题指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20160304,20160304,O
001760.OF,嘉实创新成长,嘉实基金,中国银行,混合型,20160203,,,20160111,,2.5248,1.5,0.25,,1.0,0.01,,沪深300*50%+中债总指数*50%,L,灵活配置型,契约型开放式,,20160405,20160405,O
001536.OF,南方君选,南方基金,中信银行,混合型,20160203,,,20160111,,3.4678,1.5,0.25,,1.0,0.1,,人民币一年期定期存款利率(税后)+5%,L,灵活配置型,契约型开放式,,20160411,20160411,O
002201.OF,大成慧成B,大成基金,上海银行,货币市场型,20160203,,,20160118,,2.8204,0.2,0.07,,1.0,500.0,,银行活期存款利率(税后),L,货币型,契约型开放式,,20160307,20160307,O
002202.OF,大成慧成E,大成基金,上海银行,货币市场型,20160203,,,20160118,,,0.2,0.07,,1.0,,,银行活期存款利率(税后),L,货币型,契约型开放式,,20160307,20160307,O
002200.OF,大成慧成A,大成基金,上海银行,货币市场型,20160203,,,20160118,,2.2965,0.2,0.07,,1.0,,,银行活期存款利率(税后),L,货币型,契约型开放式,,20160307,20160307,O
519172.OF,浦银安盛睿智精选A,浦银安盛基金,广发证券,混合型,20160203,,,20160104,,4.4042,1.5,0.25,,1.0,0.001,,沪深300指数收益率*55%+中证全债指数收益率*45%,L,灵活配置型,契约型开放式,,20160406,20160406,O
002330.OF,兴业聚宝,兴业基金,交通银行,混合型,20160203,,,20160111,,2.0171,0.7,0.25,,1.0,0.1,,中债综合全价指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,,20160329,20160329,O
002376.OF,国寿安保核心产业,国寿安保基金,中国银行,混合型,20160203,,,20160118,,2.409,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,,20160316,20160316,O
002270.OF,东吴安盈量化,东吴基金,交通银行,混合型,20160203,,,20160104,,2.1116,1.5,0.25,,1.0,0.1,,中证500指数收益率*65%+中债综合全价(总值)指数收益率*35%,L,灵活配置型,契约型开放式,,20160303,20160303,O
002142.OF,博时外延增长主题,博时基金,中国工商银行,混合型,20160203,,,20160104,,2.0634,1.5,0.25,,1.0,0.01,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20160215,20160215,O
002246.OF,泰康稳健增利C,泰康资产,中国农业银行,债券型,20160203,,,20160118,,0.9,0.7,0.15,,1.0,0.1,,中债新综合财富(总值)指数收益率*95%+金融机构人民币活期存款利率(税后)*5%,L,债券型,契约型开放式,,20160322,20160322,O
002325.OF,南方日添益E,南方基金,中国农业银行,货币市场型,20160203,,,,,,0.28,0.1,,1.0,,,同期中国人民银行公布的七天通知存款利率(税后),L,货币型,契约型开放式,,20160627,20160627,O
001645.OF,国泰大健康,国泰基金,中国建设银行,股票型,20160203,,,20151215,,3.1816,1.5,0.25,,1.0,0.01,,中证健康产业指数收益率*80%+中证综合债指数收益率*20%,L,股票型,契约型开放式,,20160304,20160304,O
519173.OF,浦银安盛睿智精选C,浦银安盛基金,广发证券,混合型,20160203,,,20160104,,2.3725,1.5,0.25,,1.0,0.001,,沪深300指数收益率*55%+中证全债指数收益率*45%,L,灵活配置型,契约型开放式,,20160406,20160406,O
002236.OF,大成互联网+大数据A,大成基金,中国工商银行,股票型,20160203,,,20160111,,3.2656,0.8,0.1,,1.0,0.1,,中证360互联网+大数据100指数*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160219,20160219,O
002368.OF,国联安鑫悦A,国联安基金,浦发银行,混合型,20160203,20180515,,20160121,,0.1164,0.6,0.1,,1.0,0.001,,沪深300指数*50%+上证国债指数*50%,D,灵活配置型,契约型开放式,,20160307,20160307,O
002369.OF,国联安鑫悦C,国联安基金,浦发银行,混合型,20160203,20180515,,20160121,,2.9751,0.6,0.1,,1.0,0.001,,沪深300指数*50%+上证国债指数*50%,D,灵活配置型,契约型开放式,,20160307,20160307,O
002366.OF,国联安鑫禧C,国联安基金,浦发银行,混合型,20160203,20181209,,20160125,,2.3206,0.6,0.1,,1.0,0.001,,沪深300指数*50%+上证国债指数*50%,D,灵活配置型,契约型开放式,,20160217,20160217,O
002365.OF,国联安鑫禧A,国联安基金,浦发银行,混合型,20160203,20181209,,20160125,,0.0454,0.6,0.1,,1.0,0.001,,沪深300指数*50%+上证国债指数*50%,D,灵活配置型,契约型开放式,,20160217,20160217,O
001852.OF,融通中国风1号,融通基金,中国工商银行,混合型,20160203,,,20160114,,2.6555,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中债综合全价(总值)指数收益率*50%,L,灵活配置型,契约型开放式,,20160217,20160217,O
002275.OF,中邮纯债聚利C,中邮基金,中国农业银行,债券型,20160203,,,20160122,,0.5948,0.3,0.1,,1.0,0.1,,中债总全价(总值)指数收益率,L,债券型,契约型开放式,,20160304,20160304,O
002350.OF,华安安华,华安基金,招商银行,混合型,20160203,,,20160122,,30.8495,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20160329,20160329,O
1612311.OF,国投瑞银双债丰利C,国投瑞银基金,中国建设银行,债券型,20160203,20180920,,20160118,,0.0138,0.6,0.1,,1.0,0.001,,中证信用债指数*60%+中证可转债指数*40%,D,债券型,契约型开放式,,20180205,20180205,O
001604.OF,浙商汇金转型升级,浙商资管,平安银行,混合型,20160203,,,20151222,,2.4207,1.5,0.25,,1.0,0.1,,中证800指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,,20160330,20160330,O
002418.OF,汇添富优选回报C,汇添富基金,中国银行,混合型,20160203,,,,,,0.9,0.25,,1.0,,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20160203,20160203,O
002245.OF,泰康稳健增利A,泰康资产,中国农业银行,债券型,20160203,,,20160118,,5.4073,0.7,0.15,,1.0,0.1,,中债新综合财富(总值)指数收益率*95%+金融机构人民币活期存款利率(税后)*5%,L,债券型,契约型开放式,,20160322,20160322,O
002274.OF,中邮纯债聚利A,中邮基金,中国农业银行,债券型,20160203,,,20160122,,5.0498,0.3,0.1,,1.0,0.1,,中债总全价(总值)指数收益率,L,债券型,契约型开放式,,20160304,20160304,O
001717.OF,工银瑞信前沿医疗,工银瑞信基金,中国建设银行,股票型,20160203,,,20151231,,2.2093,1.5,0.25,,1.0,0.001,,中证医药指数收益率*80%+中债综合指数收益率*20%,L,股票型,契约型开放式,,20160215,20160215,O
002404.OF,博时裕乾C,博时基金,中信银行,债券型,20160201,,,,,,0.3,0.1,,1.0,,,一年期银行定期存款收益率(税后)+1.2%,L,债券型,契约型开放式,,20160201,20160201,O
002363.OF,华安安康A,华安基金,中国工商银行,混合型,20160201,,,20160118,,43.2479,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20160411,20160411,O
002364.OF,华安安康C,华安基金,中国工商银行,混合型,20160201,,,20160118,,8.7531,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20160411,20160411,O
002388.OF,天弘裕利A,天弘基金,邮储银行,混合型,20160129,,,20160126,,2.0006,0.6,0.15,,1.0,0.001,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20160405,20160405,O
002288.OF,中银稳进策略,中银基金,中信银行,混合型,20160129,,,20151221,,35.4663,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20160420,20160420,O
001940.OF,农银汇理现代农业加,农银汇理基金,中国建设银行,混合型,20160129,,,20160106,,6.3181,1.5,0.25,,1.0,0.1,,中证大农业指数*65%+中证全债指数*35%,L,灵活配置型,契约型开放式,,20160429,20160429,O
519132.OF,海富通东财大数据,海富通基金,中国工商银行,混合型,20160129,20180510,,20160104,,3.2632,1.6,0.25,,1.0,0.001,,沪深300指数收益率*60%+上证国债指数收益率*40%,D,灵活配置型,契约型开放式,,20160301,20160301,O
002318.OF,鹏华添利A,鹏华基金,中国工商银行,货币市场型,20160129,,,20160111,,4.3535,0.3,0.09,,1.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20160222,20160222,O
001719.OF,工银瑞信国家战略主题,工银瑞信基金,中国农业银行,股票型,20160129,,,20160107,,3.0045,1.5,0.25,,1.0,0.001,,沪深300指数收益率*80%+中债综合财富指数收益率*20%,L,股票型,契约型开放式,,20160215,20160215,O
002124.OF,广发新兴产业精选,广发基金,中国银行,混合型,20160129,,,20160104,,4.0419,1.5,0.25,,1.0,0.001,,中证800指数收益率*65%+中证全债指数收益率*35%,L,灵活配置型,契约型开放式,,20160201,20160201,O
001829.OF,北信瑞丰中国智造主题,北信瑞丰基金,中国建设银行,混合型,20160127,,,20151214,,2.0953,1.5,0.25,,1.0,0.1,,中证800指数收益率*60%+中证综合债券指数收益率*40%,L,灵活配置型,契约型开放式,,20160229,20160229,O
002255.OF,长信金葵纯债一年C,长信基金,招商银行,债券型,20160127,,,20160104,,2.4698,0.7,0.2,,1.0,0.0001,,中证综合债指数收益率,L,债券型,契约型开放式,,20170203,20170203,O
001223.OF,鹏华文化传媒娱乐,鹏华基金,中国建设银行,股票型,20160127,,,20160105,,2.4558,1.5,0.25,,1.0,0.1,,中证传媒指数收益率*80%+中证综合债指数收益率*20%,L,股票型,契约型开放式,,20160129,20160129,O
002254.OF,长信金葵纯债一年A,长信基金,招商银行,债券型,20160127,,,20160104,,7.0874,0.7,0.2,,1.0,0.0001,,中证综合债指数收益率,L,债券型,契约型开放式,,20170203,20170203,O
001777.OF,德邦多元回报A,德邦基金,中国民生银行,混合型,20160127,20181204,,20160106,,1.001,1.5,0.25,,1.0,0.001,,一年期银行定期存款利率(税后)*60%+沪深300指数收益率*40%,D,灵活配置型,契约型开放式,,20160218,20160218,O
001778.OF,德邦多元回报C,德邦基金,中国民生银行,混合型,20160127,20181204,,20160106,,1.2005,1.5,0.25,,1.0,0.001,,一年期银行定期存款利率(税后)*60%+沪深300指数收益率*40%,D,灵活配置型,契约型开放式,,20160218,20160218,O
001479.OF,中邮风格轮动,中邮基金,中国民生银行,混合型,20160127,,,20151202,,5.5229,1.5,0.25,,1.0,0.1,,沪深300指数*60%+上证国债指数*40%,L,灵活配置型,契约型开放式,,20160226,20160226,O
002266.OF,博时安和18个月A,博时基金,中国民生银行,债券型,20160126,20170810,,20151228,,1.1148,0.6,0.2,,1.0,0.0001,,1年期定期存款利率(税后)*150%,D,债券型,契约型开放式,,20170727,20170727,O
002066.OF,景顺长城景盛双息C,景顺长城基金,中国工商银行,债券型,20160126,,,20151224,,2.8917,0.7,0.2,,1.0,0.001,,中证综合债指数,L,债券型,契约型开放式,,20160401,20160401,O
002065.OF,景顺长城景盛双息A,景顺长城基金,中国工商银行,债券型,20160126,,,20151224,,3.9174,0.7,0.2,,1.0,0.001,,中证综合债指数,L,债券型,契约型开放式,,20160401,20160401,O
002267.OF,博时安和18个月C,博时基金,中国民生银行,债券型,20160126,20170810,,20151228,,3.6828,0.6,0.2,,1.0,0.0001,,1年期定期存款利率(税后)*150%,D,债券型,契约型开放式,,20170727,20170727,O
F050004.OF,博时精选R,博时基金,中国工商银行,混合型,20160126,,,,,,1.5,0.25,,1.0,,,沪深300指数收益率*75%+中债综合财富(总值)指数收益率*20%+银行活期存款利率(税后)*5%,L,混合型,契约型开放式,,,,O
001972.OF,前海开源沪港深智慧,前海开源基金,中国农业银行,混合型,20160126,,,20160104,,2.7751,1.5,0.25,,1.0,0.1,,沪深300指数收益率*70%+中证全债指数收益率*30%,L,灵活配置型,契约型开放式,,20160229,20160229,O
960027.OF,博时信用债券R,博时基金,中国工商银行,债券型,20160126,,,,,,0.7,0.2,,1.0,,,中国债券总指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型开放式,,20160908,20160908,O
960022.OF,博时裕富沪深300R,博时基金,中国建设银行,股票型,20160126,,,,,,0.98,0.2,,1.0,,,沪深300指数*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,,,O
002250.OF,红土创新改革红利,红土创新基金,中信银行,混合型,20160126,20190126,,20160104,,1.0948,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,D,灵活配置型,契约型开放式,,20160229,20160229,O
002385.OF,博时裕富沪深300C,博时基金,中国建设银行,股票型,20160126,,,,,,0.98,0.2,,1.0,,,沪深300指数*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20160126,20160126,O
519196.OF,万家新兴蓝筹,万家基金,中国建设银行,混合型,20160126,,,20151217,,2.4906,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20160304,20160304,O
F050026.OF,博时医疗保健行业R,博时基金,中国银行,混合型,20160126,,,,,,1.5,0.25,,1.0,,,中证医药卫生指数*80%+中债指数*20%,L,混合型,契约型开放式,,,,O
960026.OF,博时特许价值R,博时基金,中国建设银行,混合型,20160126,,,,,,1.5,0.25,,1.0,,,沪深300指数收益率*80%+中国债券总指数收益率*20%,L,混合型,契约型开放式,,,,O
001956.OF,国联安科技动力,国联安基金,中国建设银行,股票型,20160126,,,20151224,,2.5281,1.5,0.25,,1.0,0.1,,沪深300指数*80%+上证国债指数*20%,L,股票型,契约型开放式,,20160411,20160411,O
002313.OF,泰达宏利新起点B,泰达宏利基金,中国银行,混合型,20160125,,,,,,0.6,0.25,,1.0,,,中证综合债指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,,20160125,20160125,O
002314.OF,泰达宏利新思路B,泰达宏利基金,中国银行,混合型,20160125,,,,,,0.6,0.25,,1.0,,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20160125,20160125,O
002273.OF,泰达宏利创益B,泰达宏利基金,华夏银行,混合型,20160125,,,,,,0.7,0.17,,1.0,,,中证全债指数收益率+2%,L,灵活配置型,契约型开放式,,20160125,20160125,O
002297.OF,方正富邦优选C,方正富邦基金,邮储银行,混合型,20160125,20180907,,,,,0.8,0.2,,1.0,,,沪深300指数收益率*70%+中债总指数收益率*30%,D,灵活配置型,契约型开放式,,20160125,20160125,O
